wavelength (microns),Re_eps,Im_eps
0.454608,1.87608,0.0155626
0.454386,1.87629,0.0156297
0.454165,1.87649,0.0156972
0.453944,1.87669,0.0157652
0.453723,1.8769,0.0158336
0.453502,1.8771,0.0159024
0.453281,1.87731,0.0159716
0.453061,1.87751,0.0160413
0.452841,1.87772,0.0161115
0.452621,1.87792,0.0161821
0.452402,1.87813,0.0162532
0.452182,1.87834,0.0163247
0.451963,1.87855,0.0163967
0.451744,1.87876,0.0164691
0.451525,1.87896,0.016542
0.451307,1.87917,0.0166154
0.451089,1.87939,0.0166893
0.45087,1.8796,0.0167637
0.450652,1.87981,0.0168385
0.450435,1.88002,0.0169138
0.450217,1.88023,0.0169897
0.45,1.88045,0.017066
0.449783,1.88066,0.0171428
0.449566,1.88087,0.0172202
0.449349,1.88109,0.0172981
0.449133,1.88131,0.0173764
0.448966,1.88147,0.0174373
0.448917,1.88152,0.0174553
0.448701,1.88174,0.0175348
0.448485,1.88196,0.0176147
0.448269,1.88217,0.0176952
0.448054,1.88239,0.0177762
0.447839,1.88261,0.0178578
0.447624,1.88283,0.01794
0.447409,1.88305,0.0180226
0.447194,1.88327,0.0181059
0.44698,1.88349,0.0181897
0.446766,1.88372,0.0182741
0.446552,1.88394,0.018359
0.446338,1.88416,0.0184446
0.446124,1.88439,0.0185307
0.445911,1.88461,0.0186174
0.445698,1.88484,0.0187047
0.445485,1.88506,0.0187926
0.445272,1.88529,0.0188812
0.44506,1.88552,0.0189703
0.444847,1.88575,0.0190601
0.444635,1.88598,0.0191504
0.444423,1.88621,0.0192414
0.444212,1.88644,0.0193331
0.444,1.88667,0.0194254
0.443789,1.8869,0.0195183
0.443578,1.88713,0.0196119
0.443367,1.88736,0.0197061
0.443156,1.8876,0.019801
0.442945,1.88783,0.0198966
0.442735,1.88807,0.0199929
0.442525,1.8883,0.0200898
0.442315,1.88854,0.0201874
0.442105,1.88878,0.0202858
0.441896,1.88902,0.0203848
0.441686,1.88925,0.0204845
0.441477,1.88949,0.020585
0.441268,1.88973,0.0206862
0.44106,1.88998,0.0207881
0.440851,1.89022,0.0208907
0.440643,1.89046,0.0209941
0.440435,1.8907,0.0210982
0.440227,1.89095,0.0212031
0.440019,1.89119,0.0213088
0.439811,1.89144,0.0214152
0.439604,1.89169,0.0215225
0.439397,1.89193,0.0216305
0.43919,1.89218,0.0217393
0.438983,1.89243,0.0218489
0.438776,1.89268,0.0219593
0.43857,1.89293,0.0220705
0.438364,1.89318,0.0221826
0.438158,1.89343,0.0222955
0.437952,1.89369,0.0224092
0.437746,1.89394,0.0225238
0.437541,1.89419,0.0226392
0.437336,1.89445,0.0227555
0.437131,1.89471,0.0228727
0.436926,1.89496,0.0229908
0.436721,1.89522,0.0231098
0.436517,1.89548,0.0232296
0.436313,1.89574,0.0233504
0.436109,1.896,0.0234721
0.435905,1.89626,0.0235947
0.435701,1.89653,0.0237183
0.435497,1.89679,0.0238428
0.435294,1.89705,0.0239683
0.435172,1.89721,0.0240441
0.435091,1.89732,0.0240947
0.434888,1.89758,0.0242221
0.434685,1.89785,0.0243505
0.434483,1.89812,0.0244799
0.43428,1.89839,0.0246103
0.434078,1.89866,0.0247417
0.433876,1.89893,0.0248741
0.433674,1.8992,0.0250076
0.433473,1.89947,0.0251422
0.433271,1.89975,0.0252777
0.43307,1.90002,0.0254144
0.432869,1.9003,0.0255521
0.432668,1.90057,0.025691
0.432468,1.90085,0.0258309
0.432267,1.90113,0.0259719
0.432067,1.90141,0.0261141
0.431867,1.90169,0.0262574
0.431667,1.90197,0.0264019
0.431467,1.90225,0.0265475
0.431267,1.90254,0.0266943
0.431068,1.90282,0.0268423
0.430869,1.90311,0.0269914
0.43067,1.9034,0.0271418
0.430471,1.90368,0.0272934
0.430272,1.90397,0.0274463
0.430074,1.90426,0.0276004
0.429876,1.90455,0.0277557
0.429677,1.90484,0.0279124
0.42948,1.90514,0.0280703
0.429282,1.90543,0.0282295
0.429084,1.90573,0.0283901
0.428887,1.90602,0.0285519
0.42869,1.90632,0.0287152
0.428493,1.90662,0.0288797
0.428296,1.90692,0.0290457
0.428099,1.90722,0.0292131
0.427903,1.90752,0.0293818
0.427706,1.90783,0.029552
